@relation BTC-all
@attribute Date date yyyy-MM-dd
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric
@attribute 'Adj Close' numeric
@attribute Volume numeric
@attribute SMA_7 numeric
@attribute SMA_14 numeric
@attribute EMA_7 numeric
@attribute EMA_14 numeric
@attribute RSI numeric
@attribute Stoch_RSI numeric
@attribute Upper_BB numeric
@attribute Lower_BB numeric
@attribute MACD numeric

@data
2022-06-16,22576.304688,22868.921875,20265.226563,20381.650391,20381.650391,31183975654,24550.847935,27439.457589,23971.497858,26147.537947,14.362241,0,35318.014079,21301.839241,-2367.070895
2022-06-17,20385.71875,21243.3125,20326.519531,20471.482422,20471.482422,27132421514,23320.516183,26779.964146,23096.493999,25390.730543,15.746265,0.029335,35719.749572,20065.761952,-2607.230026
2022-06-18,20473.425781,20736.041016,17708.623047,19017.642578,19017.642578,42009436760,21985.777902,26007.444754,22076.781144,24540.985481,13.468202,0,36100.135883,18642.544195,-2881.652695
2022-06-19,19010.902344,20683.822266,18067.152344,20553.271484,20553.271484,35329942625,21098.724051,25339.345424,21695.903729,24009.290282,21.245863,0.161783,35794.40914,17830.959024,-2941.316552
2022-06-20,20553.371094,20913.322266,19689.169922,20599.537109,20599.537109,30818458597,20829.030971,24569.978655,21421.812074,23554.656525,13.725447,0.00579,35322.736818,17183.354003,-2950.851756
2022-06-21,20594.294922,21620.628906,20415.0625,20710.597656,20710.597656,28970212744,20615.288783,23823.915737,21244.008469,23175.448676,14.575729,0.027218,35029.530752,16567.711826,-2915.834887
2022-06-22,20719.414063,20835.75,19848.078125,19987.029297,19987.029297,28574793478,20245.887277,23093.392439,20929.763676,22750.326092,14.794044,0.032583,34579.156438,15970.040242,-2912.891684
2022-06-23,19986.607422,21135.761719,19950.117188,21085.876953,21085.876953,26188097173,20346.491071,22448.669503,20968.791996,22528.39954,20.923783,0.192673,34082.477488,15604.867825,-2789.733045
2022-06-24,21084.648438,21472.917969,20777.511719,21231.65625,21231.65625,24957784918,20455.087333,21887.801758,21034.508059,22355.500435,23.18085,0.28167,33473.570795,15353.648736,-2649.820287
2022-06-25,21233.609375,21520.914063,20964.585938,21502.337891,21502.337891,18372538715,20810.043806,21397.910854,21151.465517,22241.745429,25.827907,0.486727,32755.320673,15231.466436,-2488.41181
2022-06-26,21496.494141,21783.724609,21016.269531,21027.294922,21027.294922,18027170497,20877.76144,20988.242746,21120.422868,22079.818695,28.048407,1,31602.701587,15349.747827,-2371.489373
2022-06-27,21028.238281,21478.089844,20620.199219,20735.478516,20735.478516,20965695707,20897.181641,20863.106306,21024.18678,21900.573338,40.353125,1,30307.992269,15602.457145,-2276.136757
2022-06-28,20731.544922,21164.423828,20228.8125,20280.634766,20280.634766,21381535161,20835.758371,20725.523577,20838.298776,21684.581528,39.593333,0.971739,29049.196621,15867.880722,-2211.775243
2022-06-29,20281.169922,20364.15625,19937.791016,20104.023438,20104.023438,23552740328,20852.471819,20549.179548,20654.729942,21473.840449,36.382712,0.852318,27545.43741,16370.842473,-2150.232792
2022-06-30,20108.3125,20141.160156,18729.65625,19784.726563,19784.726563,26267239923,20666.593192,20506.542132,20437.229097,21248.625264,45.850728,1,26033.299104,16953.072966,-2102.982671
2022-07-01,19820.470703,20632.671875,19073.708984,19269.367188,19269.367188,30767551159,20386.266183,20420.676758,20145.26362,20984.724187,42.110699,0.884505,24333.214344,17744.01339,-2083.109019
2022-07-02,19274.835938,19371.748047,19027.082031,19242.255859,19242.255859,18100418740,20063.397321,20436.720564,19919.51168,20752.395077,51.813763,1,22672.720107,18652.46837,-2045.962088
2022-07-03,19242.095703,19558.269531,18966.951172,19297.076172,19297.076172,16390821947,19816.223214,20346.992327,19763.902803,20558.352556,36.667722,0.602344,22407.021265,18599.135961,-1989.169429
2022-07-04,19297.314453,20258.748047,19063.066406,20231.261719,20231.261719,21594638208,19744.192243,20320.686942,19880.742532,20514.740445,46.711255,0.862976,22132.997594,18675.606507,-1847.483235
2022-07-05,20225.353516,20635.466797,19341.232422,20190.115234,20190.115234,26715546990,19731.260882,20283.509626,19958.085707,20471.457083,45.293254,0.823864,21680.971217,18889.360424,-1718.703933
2022-07-06,20194.619141,20595.529297,19823.511719,20548.246094,20548.246094,24598943708,19794.721261,20323.59654,20105.625804,20481.695618,55.434278,1,21693.706837,18893.284373,-1569.653256
2022-07-07,20547.814453,21771.816406,20296.103516,21637.587891,21637.587891,25814972520,20059.415737,20363.004464,20488.616326,20635.814588,55.352085,0.997452,21874.936444,18828.665314,-1348.088813
2022-07-08,21637.154297,22314.941406,21257.453125,21731.117188,21731.117188,49899834488,20411.094308,20398.680246,20799.241541,20781.854934,54.894835,0.981779,21993.54039,18981.408828,-1151.674575
2022-07-09,21716.828125,21877.138672,21445.957031,21592.207031,21592.207031,29641127858,20746.801618,20405.09947,20997.482914,20889.901881,50.904089,0.834579,22124.632466,18954.210307,-995.745432
2022-07-10,21591.080078,21591.080078,20727.123047,20860.449219,20860.449219,28688807249,20970.140625,20393.18192,20963.22449,20885.974859,48.403959,0.630985,22144.042742,18960.891242,-920.60504
2022-07-11,20856.353516,20856.353516,19924.539063,19970.556641,19970.556641,24150249025,20932.897042,20338.544643,20715.057528,20763.919097,43.434077,0.37012,22125.860108,18905.069775,-922.231719
2022-07-12,19970.474609,20043.445313,19308.53125,19323.914063,19323.914063,25810220018,20809.154018,20270.20745,20367.271661,20571.918425,42.049504,0.297445,22164.230574,18800.387785,-964.580443
2022-07-13,19325.972656,20223.052734,18999.953125,20212.074219,20212.074219,33042430345,20761.129464,20277.925363,20328.472301,20523.939198,50.802959,0.753214,22099.794233,18777.443853,-915.91689
2022-07-14,20211.466797,20789.894531,19689.257813,20569.919922,20569.919922,31158743333,20608.605469,20334.010603,20388.834206,20530.069961,55.801778,1,22026.063424,18785.001029,-838.80628
2022-07-15,20573.15625,21138.244141,20397,20836.328125,20836.328125,25905575359,20480.77846,20445.936384,20500.707686,20570.904383,62.020475,1,21923.767511,18820.695965,-747.581001
2022-07-16,20834.103516,21514.404297,20518.898438,21190.316406,21190.316406,24302954056,20423.365513,20585.083566,20673.109866,20653.492653,64.230306,1,21948.037877,18812.727748,-639.350382
2022-07-17,21195.041016,21600.640625,20778.179688,20779.34375,20779.34375,22927802083,20411.779018,20690.959821,20699.668337,20670.272799,60.292221,0.822455,21952.444126,18812.708023,-580.052412
2022-07-18,20781.912109,22633.033203,20781.912109,22485.689453,22485.689453,39974475562,20771.083705,20851.990374,21146.173616,20912.328353,64.137761,0.995828,22321.022488,18664.635129,-390.864859
2022-07-19,22467.849609,23666.962891,21683.40625,23389.433594,23389.433594,48765202697,21351.87221,21080.513114,21706.98861,21242.609052,68.10456,1,22884.930043,18429.26859,-166.093142
2022-07-20,23393.191406,24196.818359,23009.949219,23231.732422,23231.732422,42932549127,21783.251953,21272.190709,22088.174563,21507.825501,65.537995,0.901495,23293.889344,18365.009875,-0.677297
2022-07-21,23233.201172,23388.322266,22431.148438,23164.628906,23164.628906,33631012204,22153.924665,21381.265067,22357.288149,21728.732622,60.029165,0.690064,23583.386173,18465.039218,123.576744
2022-07-22,23163.751953,23671.927734,22603.416016,22714.978516,22714.978516,31421555646,22422.303292,21451.540876,22446.710741,21860.232074,56.172959,0.542062,23718.910884,18676.786772,183.648947
2022-07-23,22706.984375,22977.210938,22002.910156,22465.478516,22465.478516,24021799169,22604.469308,21513.917411,22451.402684,21940.9316,55.4041,0.512553,23770.343494,18942.194397,208.718064
2022-07-24,22465.509766,22974.001953,22306.839844,22609.164063,22609.164063,23565495303,22865.87221,21638.825614,22490.843029,22030.029261,61.671107,0.753082,23890.170855,19060.15727,237.442651
2022-07-25,22607.15625,22649.121094,21361.642578,21361.701172,21361.701172,35574561406,22705.302455,21738.19308,22208.557565,21940.91885,58.861684,0.645256,23873.159267,19194.327452,157.729062
2022-07-26,21361.121094,21361.121094,20776.816406,21239.753906,21239.753906,28624673855,22398.205357,21875.038783,21966.35665,21847.43019,63.07827,0.70949,23866.484289,19270.153211,83.749925
2022-07-27,21244.169922,22986.529297,21070.806641,22930.548828,22930.548828,31758955233,22355.179129,22069.215541,22207.404695,21991.846009,66.724648,0.891349,24010.702039,19255.231554,159.712876
2022-07-28,22933.640625,24110.470703,22722.265625,23843.886719,23843.886719,40212386158,22452.21596,22303.070313,22616.525201,22238.78477,68.853516,1,24314.201754,19163.008793,290.266781
2022-07-29,23845.212891,24294.787109,23481.173828,23804.632813,23804.632813,35887249746,22607.880859,22515.092076,22913.552104,22447.564509,67.552533,0.903268,24583.506331,19114.946794,386.113355
2022-07-30,23796.818359,24572.580078,23580.507813,23656.207031,23656.207031,28148218301,22777.984933,22691.227121,23099.215836,22608.716845,64.944926,0.709386,24795.362238,19182.666668,444.96644
2022-07-31,23652.070313,24121.642578,23275.703125,23336.896484,23336.896484,23553591896,22881.946708,22873.909459,23158.635998,22705.807464,65.674614,0.76364,24855.675745,19458.987145,460.533497
2022-08-01,23336.71875,23464.787109,22890.796875,23314.199219,23314.199219,25849159141,23160.875,22933.088728,23197.526803,22786.926365,56.398139,0.073909,24745.371543,19968.319863,465.671056
2022-08-02,23308.433594,23415.041016,22710.083984,22978.117188,22978.117188,28389250717,23409.212612,22903.708984,23142.674399,22812.418474,46.518371,0,24671.692596,20318.603107,437.579454
2022-08-03,22981.302734,23578.650391,22747.835938,22846.507813,22846.507813,26288169966,23397.206752,22876.192941,23068.632752,22816.963719,46.72476,0.009241,24591.012722,20626.94177,400.08495
2022-08-04,22848.214844,23198.009766,22485.701172,22630.957031,22630.957031,25120229769,23223.931083,22838.073521,22959.213822,22792.162828,45.574353,0,24496.799524,20900.617859,348.954608
2022-08-05,22626.833984,23422.828125,22612.177734,23289.314453,23289.314453,28881249043,23150.314174,22879.097517,23041.73898,22858.449711,54.603515,0.387865,24471.348379,21135.968809,357.437073
2022-08-06,23291.423828,23326.5625,22961.279297,22961.279297,22961.279297,15978259885,23051.038783,22914.511858,23021.624059,22872.160322,53.924616,0.358701,24281.550489,21543.960253,333.841475
2022-08-07,22963.505859,23359.009766,22894.556641,23175.890625,23175.890625,15886817043,23028.037946,22954.992327,23060.190701,22912.657696,54.436232,0.380679,24305.486893,21589.043966,328.670426
2022-08-08,23179.527344,24203.689453,23176.546875,23809.486328,23809.486328,28575544847,23098.793248,23129.834124,23247.514607,23032.234847,71.19805,1,24367.645846,21568.890287,371.41675
2022-08-09,23811.484375,23898.615234,22982,23164.318359,23164.318359,23555719219,23125.393415,23267.303013,23226.715545,23049.845982,65.28201,0.769118,24361.925889,21567.868838,349.208399
2022-08-10,23162.898438,24127.414063,22771.519531,23947.642578,23947.642578,32837431722,23282.698382,23339.952567,23406.947304,23169.552195,59.436128,0.540975,24466.976708,21541.119385,390.316513
2022-08-11,23948.345703,24822.628906,23900.996094,23957.529297,23957.529297,37127036580,23472.208705,23348.069894,23544.592802,23274.615808,51.266662,0.22215,24581.996014,21550.355158,418.864358
2022-08-12,23957.203125,24412.566406,23657.265625,24402.818359,24402.818359,27265804688,23631.280692,23390.797433,23759.149191,23425.042815,56.113987,0.411324,24762.532142,21563.553015,471.979154
2022-08-13,24402.1875,24860.050781,24346.115234,24424.068359,24424.068359,22987346289,23840.250558,23445.644671,23925.378983,23558.246221,58.0577,0.48718,24925.279615,21582.295971,509.909788
2022-08-14,24429.056641,24974.914063,24206.259766,24319.333984,24319.333984,22994133555,24003.599609,23515.818778,24023.867734,23659.72459,60.795562,0.594029,24880.571633,21922.767234,525.461704
2022-08-15,24318.316406,25135.589844,23839.775391,24136.972656,24136.972656,35123501685,24050.383371,23574.588309,24052.143964,23723.357665,58.734593,0.513596,24654.973462,22438.087281,517.110744
2022-08-16,24126.136719,24228.416016,23733.5,23883.291016,23883.291016,27753685646,24153.09375,23639.243583,24009.930727,23744.682112,59.780471,0.554413,24672.632031,22515.70293,484.438257
2022-08-17,23881.316406,24407.058594,23243.353516,23335.998047,23335.998047,30931623076,24065.71596,23674.207171,23841.447557,23690.190903,54.853032,0.362113,24646.397306,22491.148788,409.660792
2022-08-18,23341.039063,23563.832031,23177.601563,23212.738281,23212.738281,23747613147,23959.317243,23715.762974,23684.270238,23626.530554,55.875572,0.231239,24622.026968,22456.329673,336.573273
2022-08-19,23213.3125,23213.3125,20868.847656,20877.552734,20877.552734,40509610260,23455.707868,23543.49428,22982.590862,23260.000178,31.805373,0,25006.429362,21794.061849,89.19277
2022-08-20,20872.841797,21350.806641,20856.730469,21166.060547,21166.060547,27595671000,22990.278181,23415.264369,22528.458283,22980.808227,36.375392,0.116012,25183.854802,21399.552815,-82.625436
2022-08-21,21160.392578,21668.845703,21103.197266,21534.121094,21534.121094,23102307723,22592.390625,23297.995117,22279.873986,22787.916609,37.823587,0.152775,25251.38498,21154.014824,-186.938284
2022-08-22,21531.462891,21531.462891,20939.183594,21398.908203,21398.908203,31666498758,22201.23856,23125.810965,22059.63254,22602.715488,30.694416,0,25324.926078,20922.552828,-277.320737
2022-08-23,21401.044922,21646.203125,20955.138672,21528.087891,21528.087891,31878280659,21864.780971,23008.93736,21926.746378,22459.431809,35.715333,0.166802,25370.126128,20745.510786,-334.667918
2022-08-24,21526.455078,21783.076172,21195.005859,21395.019531,21395.019531,31962253368,21587.498326,22826.607143,21793.814666,22317.510172,24.860766,0,25419.74011,20572.303054,-386.399306
2022-08-25,21395.458984,21789.636719,21362.441406,21600.904297,21600.904297,31028679593,21357.236328,22658.276786,21745.587074,22221.962722,27.653717,0.077723,25408.810031,20414.392117,-406.102328
2022-08-26,21596.085938,21804.908203,20199.482422,20260.019531,20260.019531,42326789564,21269.017299,22362.362584,21374.195188,21960.370296,16.420073,0,25540.396041,20012.680131,-523.876389
2022-08-27,20262.480469,20340.775391,19890.523438,20041.738281,20041.738281,30116729776,21108.399833,22049.339007,21041.080961,21704.552694,15.578005,0,25632.551856,19607.109082,-627.592162
2022-08-28,20041.035156,20139.054688,19616.814453,19616.814453,19616.814453,24366810591,20834.498884,21713.444754,20685.014334,21426.187595,14.831957,0,25649.339955,19171.053795,-735.595968
2022-08-29,19615.154297,20357.462891,19600.785156,20297.994141,20297.994141,32637854078,20677.225446,21439.232003,20588.259286,21275.761801,23.283296,0.188023,25617.265966,18916.495362,-757.492354
2022-08-30,20298.611328,20542.644531,19617.640625,19796.808594,19796.808594,34483360283,20429.899833,21147.340402,20390.396613,21078.56804,22.507916,0.18702,25484.753645,18633.924284,-805.995865
2022-08-31,19799.582031,20420.990234,19799.582031,20049.763672,20049.763672,33225232872,20237.720424,20912.609375,20305.238378,20941.394125,26.979963,0.295978,25279.262858,18448.638509,-814.6333
2022-09-01,20050.498047,20198.390625,19653.96875,20127.140625,20127.140625,30182031010,20027.182757,20692.209542,20260.713939,20832.826991,28.24558,0.583413,24928.87919,18371.454404,-805.94443
2022-09-02,20126.072266,20401.568359,19814.765625,19969.771484,19969.771484,29123998928,19985.71875,20627.368025,20187.978326,20717.752924,40.763449,1,24512.200396,18342.70351,-802.506023
2022-09-03,19969.71875,20037.009766,19698.355469,19832.087891,19832.087891,23613051457,19955.768694,20532.084263,20099.005717,20599.664253,35.997231,0.8162,24045.434213,18360.745083,-801.650053
2022-09-04,19832.470703,19999.689453,19636.816406,19986.712891,19986.712891,25245861652,20008.611328,20421.555106,20070.93251,20517.937404,32.994806,0.700417,23524.797575,18466.355745,-779.50905
2022-09-05,19988.789063,20031.160156,19673.046875,19812.371094,19812.371094,28813460025,19939.236607,20308.231027,20006.292156,20423.861896,32.713467,0.689567,22974.159723,18609.901605,-767.186424
2022-09-06,19817.724609,20155.269531,18800.171875,18837.667969,18837.667969,43403978910,19802.216518,20116.058175,19714.136109,20212.369373,25.246681,0.401625,22564.693177,18569.535143,-826.543176
2022-09-07,18837.683594,19427.171875,18644.466797,19290.324219,19290.324219,35239757134,19693.725167,19965.722796,19608.183137,20089.430019,31.711186,0.650916,22013.560647,18728.426267,-827.519127
2022-09-08,19289.941406,19417.351563,19076.714844,19329.833984,19329.833984,32194477850,19579.824219,19803.503488,19538.595849,19988.150548,29.677862,0.572505,21980.914138,18606.300902,-815.701568
2022-09-09,19328.140625,21439.410156,19310.962891,21381.152344,21381.152344,48469528171,19781.450056,19883.584403,19999.234972,20173.88412,58.900551,1,22017.625136,18591.099083,-633.50912
2022-09-10,21376.912109,21760.275391,21168.722656,21680.539063,21680.539063,36913738894,20045.514509,20000.641602,20419.560995,20374.771446,62.844847,1,22048.165683,18575.200333,-459.663571
2022-09-11,21678.542969,21770.552734,21406.945313,21769.255859,21769.255859,34493951963,20300.163504,20154.387416,20756.984711,20560.702701,67.809355,1,22122.500853,18537.899928,-311.144339
2022-09-12,21770.148438,22439.181641,21603.896484,22370.449219,22370.449219,50212088965,20665.603237,20302.419922,21160.350838,20802.002237,67.377558,0.990468,22316.314433,18428.322481,-143.278867
2022-09-13,22371.480469,22673.820313,20062.669922,20296.707031,20296.707031,51091116622,20874.037388,20338.126953,20944.439886,20734.629543,53.316922,0.659504,22200.865867,18433.939797,-175.554256
2022-09-14,20184.554688,20467.201172,19793.396484,20241.089844,20241.089844,37872380889,21009.861049,20351.793108,20768.602376,20668.82425,51.303624,0.612202,22033.334439,18465.48978,-203.277321
2022-09-15,20242.289063,20318.166016,19636.734375,19701.210938,19701.210938,36389011503,21062.9149,20321.369559,20501.754516,20539.809141,47.269941,0.517431,22022.120588,18420.822772,-265.748384
2022-09-16,19704.005859,19870.628906,19400.076172,19772.583984,19772.583984,30123362273,20833.11942,20307.284738,20319.461883,20437.512454,48.722009,0.551547,22018.31619,18397.71174,-305.970901
2022-09-17,19777.033203,20162.53125,19777.033203,20127.576172,20127.576172,24957448100,20611.267578,20328.391044,20271.490455,20396.187616,51.862621,0.625335,22023.028992,18444.075109,-305.678956
2022-09-18,20127.234375,20127.234375,19387.492188,19419.505859,19419.505859,31254779144,20275.589007,20287.876256,20058.494306,20265.963382,46.657787,0.503049,22015.206883,18364.04839,-358.450945
2022-09-19,19418.572266,19639.480469,18390.318359,19544.128906,19544.128906,40177002624,19871.828962,20268.716099,19929.902956,20169.718785,48.410093,0.544219,22017.455979,18336.531326,-385.770169
2022-09-20,19545.591797,19602.457031,18813.455078,18890.789063,18890.789063,36791346508,19670.983538,20272.510463,19670.124483,19999.194822,50.327325,0.541533,22047.265053,18190.82479,-454.896157
2022-09-21,18891.283203,19674.630859,18290.314453,18547.400391,18547.400391,46363793975,19429.027902,20219.444475,19389.44346,19805.622231,45.359713,0.411257,22092.316137,17987.799683,-531.263521
2022-09-22,18534.650391,19456.910156,18415.591797,19413.550781,19413.550781,41135767926,19387.933594,20225.424247,19395.47029,19753.346038,50.473951,0.227809,22083.502793,17940.990957,-515.946598
2022-09-23,19412.400391,19464.671875,18617.552734,19297.638672,19297.638672,38896078052,19320.084263,20076.601842,19371.012386,19692.585056,34.89416,0,22080.224792,17890.824036,-507.312977
2022-09-24,19296.990234,19310.197266,18861.974609,18937.011719,18937.011719,26149643168,19150.003627,19880.635603,19262.512219,19591.841944,30.284024,0,22079.575845,17786.502866,-523.535361
2022-09-25,18936.310547,19134.732422,18696.46875,18802.097656,18802.097656,23359966112,19061.802455,19668.695731,19147.408578,19486.542706,28.817579,0,22087.764683,17677.286685,-541.041367
2022-09-26,18803.900391,19274.873047,18721.285156,19222.671875,19222.671875,44148798321,19015.880022,19443.854492,19166.224402,19451.359928,26.933287,0,22075.101899,17728.449859,-515.041105
2022-09-27,19221.839844,20338.455078,18915.667969,19110.546875,19110.546875,58571439619,19047.273996,19359.128767,19152.305021,19405.918188,37.800687,0.435928,22078.214715,17707.359309,-497.745559
2022-09-28,19104.621094,19688.34375,18553.296875,19426.720703,19426.720703,53071298734,19172.891183,19300.959542,19220.908941,19408.691857,42.050503,0.606403,22078.229045,17717.03365,-453.30076
2022-09-29,19427.779297,19589.265625,18924.353516,19573.050781,19573.050781,41037843771,19195.676897,19291.805246,19308.944401,19430.60638,48.644839,0.870924,21875.906827,17738.545712,-401.640461
2022-09-30,19573.431641,20109.849609,19265.662109,19431.789063,19431.789063,43975248085,19214.841239,19267.462751,19339.655567,19430.764071,46.44893,0.782839,21570.177565,17819.399974,-367.85751
2022-10-01,19431.105469,19471.154297,19231.082031,19312.095703,19312.095703,18719537670,19268.424665,19209.214146,19332.765601,19414.941622,41.064567,0.600292,21177.664132,17966.197392,-346.745465
2022-10-02,19311.849609,19370.308594,18970.621094,19044.107422,19044.107422,20765955327,19302.997489,19182.399972,19260.601056,19365.497062,45.447621,0.786483,20339.306713,18471.920631,-347.631157
2022-10-03,19044.068359,19653.542969,19025.226563,19623.580078,19623.580078,30484729489,19360.270089,19188.075056,19351.345812,19399.908131,50.867759,1,20214.4817,18529.432949,-298.137727
2022-10-04,19623.583984,20380.34375,19523.839844,20336.84375,20336.84375,35887278685,19535.455357,19291.364676,19597.720296,19524.83288,65.589626,1,20240.875958,18512.614081,-199.064716
2022-10-05,20335.900391,20343.748047,19801.800781,20160.716797,20160.716797,33223790572,19640.311942,19406.601563,19738.469421,19609.617402,68.043569,1,20322.611326,18476.829299,-133.224881
2022-10-06,20161.039063,20408.392578,19900.087891,19955.443359,19955.443359,34711412966,19694.939453,19445.308175,19792.712906,19655.72753,57.111943,0.73409,20350.735556,18466.991006,-96.497821
2022-10-07,19957.558594,20041.085938,19395.792969,19546.849609,19546.849609,29227315390,19711.376674,19463.108956,19731.247082,19641.210474,53.037366,0.634977,20262.343201,18497.310705,-99.217742
2022-10-08,19546.328125,19601.695313,19299.414063,19416.568359,19416.568359,16437423167,19726.301339,19497.363002,19652.577401,19611.258192,56.192506,0.711725,20262.169498,18497.190658,-110.610854
2022-10-09,19417.478516,19542.539063,19349.259766,19446.425781,19446.425781,16837262532,19783.775391,19543.38644,19601.039496,19589.280537,58.552236,0.769125,20254.528765,18495.061079,-115.89477
2022-10-10,19446.416016,19515.466797,19102.978516,19141.484375,19141.484375,27425022774,19714.904576,19537.587333,19486.150716,19529.574382,48.888264,0.366618,20244.891101,18529.768274,-143.039663
2022-10-11,19139,19241.960938,18925.603516,19051.417969,19051.417969,28711532910,19531.272321,19533.363839,19377.467529,19465.820194,49.185401,0.301006,20192.255048,18632.806084,-169.861731
2022-10-12,19052.646484,19203.199219,19029.757813,19157.445313,19157.445313,24950173846,19387.947824,19514.129883,19322.461975,19424.703543,46.062279,0.185245,20187.747029,18611.703557,-180.482405
2022-10-13,19156.966797,19453.328125,18319.822266,19382.904297,19382.904297,44219840004,19306.156529,19500.547991,19337.572555,19419.13031,47.282307,0.230466,20190.60618,18617.370968,-168.761333
2022-10-14,19382.533203,19889.146484,19115.408203,19185.65625,19185.65625,38452356727,19254.557478,19482.967076,19299.593479,19388.000435,46.537528,0.20286,20179.46938,18653.372221,-173.389839
2022-10-15,19185.4375,19212.541016,19019.25,19067.634766,19067.634766,16192235532,19204.709821,19465.50558,19241.603801,19345.285013,46.559429,0.049204,20156.100207,18703.295105,-184.455027
2022-10-16,19068.914063,19389.603516,19068.914063,19268.09375,19268.09375,17988916650,19179.233817,19481.504604,19248.226288,19334.992844,53.213493,0.325332,20155.925881,18708.011619,-175.031253
2022-10-17,19268.5625,19635.802734,19173.333984,19550.757813,19550.757813,27472552998,19237.701451,19476.303013,19323.859169,19363.761507,48.857971,0.127185,20163.412086,18744.546508,-143.104596
2022-10-18,19550.466797,19666.994141,19144.769531,19334.416016,19334.416016,30580012344,19278.129743,19404.701032,19326.498381,19359.848775,31.376939,0,20160.741826,18737.986299,-133.718046
2022-10-19,19335.027344,19348.416016,19127.6875,19139.535156,19139.535156,22425387184,19275.57115,19331.759487,19279.757575,19330.473626,31.159811,0,20149.539088,18705.837475,-140.386111
2022-10-20,19138.085938,19315.199219,18971.458984,19053.740234,19053.740234,24493974420,19228.547712,19267.352121,19223.25324,19293.57584,32.596882,0.052462,20149.731191,18667.840488,-150.854576
2022-10-21,19053.203125,19237.384766,18770.970703,19172.46875,19172.46875,32459287866,19226.663783,19240.610631,19210.557117,19277.428228,41.864015,0.390772,20149.188994,18654.419991,-147.866004
2022-10-22,19172.380859,19248.068359,19132.244141,19208.189453,19208.189453,16104440957,19246.743025,19225.726423,19209.965201,19268.196391,45.277448,0.515385,20144.349044,18675.668143,-140.989933
2022-10-23,19207.734375,19646.652344,19124.197266,19567.007813,19567.007813,22128794335,19289.445033,19234.339425,19299.225854,19308.037914,52.378183,0.962124,20138.486161,18675.8738,-105.372288
2022-10-24,19567.769531,19589.125,19206.324219,19345.572266,19345.572266,30202235805,19260.132813,19248.917132,19310.812457,19313.042494,54.162229,1,19943.544603,18771.68821,-93.930275
2022-10-25,19344.964844,20348.412109,19261.447266,20095.857422,20095.857422,47761524910,19368.910156,19323.51995,19507.073698,19417.417818,66.781461,1,19922.018715,18786.72816,-24.043498
2022-10-26,20092.236328,20938.134766,20076.117188,20770.441406,20770.441406,58895950537,19601.896763,19438.733956,19822.915625,19597.820963,71.913079,1,20208.343433,18581.903247,84.798067
2022-10-27,20772.802734,20854.044922,20255.373047,20285.835938,20285.835938,49625110402,19777.910435,19503.229074,19938.645703,19689.556293,61.459722,0.743496,20336.37185,18527.773463,130.448451
2022-10-28,20287.957031,20724.980469,20086.068359,20595.351563,20595.351563,43994715910,19981.179408,19603.921596,20102.822168,19810.328996,67.395676,0.889152,20534.068744,18447.954888,189.418535
2022-10-29,20595.103516,20988.394531,20566.484375,20818.476563,20818.476563,40369840645,20211.220424,19728.981724,20281.735767,19944.748671,71.059166,0.979047,20759.078745,18360.149966,251.260697
2022-10-30,20817.982422,20917.005859,20547.462891,20635.603516,20635.603516,31486345556,20363.876953,19826.660993,20370.202704,20036.86265,66.51832,0.867624,20907.955458,18360.685167,282.261001
2022-10-31,20633.695313,20795.320313,20287.458984,20495.773438,20495.773438,45668466815,20528.191406,19894.162109,20401.595387,20098.050755,61.822925,0.752409,21004.570119,18408.506053,292.177802
2022-11-01,20494.898438,20647.289063,20359.845703,20485.273438,20485.273438,39819303159,20583.822266,19976.366211,20422.5149,20149.680446,65.180023,0.834785,21088.422876,18457.436108,295.780107
2022-11-02,20482.958984,20742.810547,20087.134766,20159.503906,20159.503906,55552169483,20496.54548,20049.221122,20356.762151,20150.990241,63.004544,0.773413,21124.622818,18498.896127,269.2444
2022-11-03,20162.689453,20382.095703,20086.240234,20209.988281,20209.988281,43228750179,20485.7101,20131.810268,20320.068684,20158.856646,64.876044,0.765815,21152.714229,18573.237919,249.413247
2022-11-04,20208.769531,21209.560547,20188.019531,21147.230469,21147.230469,64072727950,20564.549944,20272.864676,20526.85913,20290.639823,70.986719,0.965221,21320.452077,18613.459642,305.799461
2022-11-05,21144.832031,21446.886719,21097.634766,21282.691406,21282.691406,37846047609,20630.86635,20421.043387,20715.817199,20422.913367,71.589024,0.983411,21499.768778,18635.602707,357.297801
2022-11-06,21285.056641,21345.376953,20920.191406,20926.486328,20926.486328,35082693210,20672.421038,20518.148996,20768.484481,20490.056429,64.155584,0.562979,21595.908697,18677.035639,365.158513
2022-11-07,20924.621094,21053.246094,20489.972656,20602.816406,20602.816406,53510852236,20687.712891,20607.952148,20727.067463,20505.091092,62.818165,0.129953,21622.345743,18777.438632,341.336018
2022-11-08,20600.671875,20664.607422,17603.544922,18541.271484,18541.271484,118992465607,20409.998326,20496.910296,20180.618468,20243.248478,37.4941,0,21706.879281,18633.078727,154.328074
2022-11-09,18543.761719,18590.458984,15682.692383,15880.780273,15880.780273,102905151606,19798.752093,20147.648786,19105.658919,19661.586051,20.189782,0,22433.494011,17589.168001,-206.179762
2022-11-10,15883.158203,18054.3125,15834.018555,17586.771484,17586.771484,83202283721,19424.006836,19954.858468,18725.937061,19384.944108,35.677865,0.301329,22564.504546,17299.58774,-350.188828
